,id,release,release_date,opening_revenue,original_language,budget,origin_country,production_companies,runtime,position_in_series,previous_film_release,previous_film_rating,cast_xp_median,cast_xp_sum,cast_rating_max,director,director_xp,director_rating_median,director_rating_max,writer,writer_xp_median,writer_xp_sum,writer_rating_median,writer_rating_max,production_room,writers_room,sound_room,crew,based_on_novel,num_production_companies,is_series,release_month_1,release_month_2,release_month_3,release_month_4,release_month_5,release_month_6,release_month_7,release_month_8,release_month_9,release_month_10,release_month_11,release_month_12,12,14,16,18,27,28,35,36,37,53,80,99,878,9648,10402,10749,10751,10752
137,9927,The Ringer,2005-12-23,5158795.0,en,0,['US'],"[{'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}]",94,1.0,0.0,0.0,22.0,180.0,8.0,57328.0,12.0,5.7485,7.3,60663.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,22.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
138,9779,The Sisterhood of the Traveling Pants,2005-06-01,9833340.0,en,25000000,['US'],"[{'id': 10067, 'logo_path': '/p1kZoVNfkVvk7xyJZEposRxcfh8.png', 'name': 'Alloy Entertainment', 'origin_country': 'US'}, {'id': 1088, 'logo_path': '/9WOE5AQUXbOtLU6GTwfjS8OMF0v.png', 'name': 'Alcon Entertainment', 'origin_country': 'US'}, {'id': 813, 'logo_path': None, 'name': 'Di Novi Pictures', 'origin_country': 'US'}]",119,1.0,0.0,0.0,6.0,48.0,10.0,29009.0,11.0,5.4,6.7,59187.0,8.5,17.0,6.1,7.6,9.0,3.0,1.0,30.0,1.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139,9913,The Skeleton Key,2005-07-29,16057945.0,en,43000000,['US'],"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 69, 'logo_path': None, 'name': 'MFPV Film', 'origin_country': 'DE'}, {'id': 215, 'logo_path': '/tQyeqkCj24krhY2W8qeAztcOS37.png', 'name': 'Double Feature Films', 'origin_country': 'US'}, {'id': 12269, 'logo_path': None, 'name': 'ShadowCatcher Entertainment', 'origin_country': 'US'}, {'id': 12270, 'logo_path': None, 'name': 'Daniel Bobker Productions', 'origin_country': ''}, {'id': 12271, 'logo_path': None, 'name': 'Brick Dust Productions LLC', 'origin_country': ''}]",104,1.0,0.0,0.0,19.0,233.0,10.0,1978.0,6.0,6.3,7.2,15244.0,8.0,8.0,5.8945,7.0,31.0,1.0,18.0,157.0,0.0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
140,10707,The Squid and the Whale,2005-10-05,129844.0,en,1500000,['US'],"[{'id': 9118, 'logo_path': '/9o6KLcDBRw3fNItUflJVwj8dZpC.png', 'name': 'Samuel Goldwyn Films', 'origin_country': 'US'}, {'id': 3045, 'logo_path': '/5jNRqXspCmQ3XkHNzuZIbvnHOWw.png', 'name': 'Sony Pictures Releasing', 'origin_country': 'US'}, {'id': 769, 'logo_path': '/j8zjbr6CzgiOj4kdtkTkwjdn0b3.png', 'name': 'Destination Films', 'origin_country': 'US'}, {'id': 2292, 'logo_path': None, 'name': 'Original Media', 'origin_country': 'US'}, {'id': 14406, 'logo_path': None, 'name': 'Ambush Entertainment', 'origin_country': ''}, {'id': 19194, 'logo_path': '/pi73D7m6qBeQ6TtXi5bv5QeEwNK.png', 'name': 'Andrew Lauren Productions', 'origin_country': 'US'}, {'id': 23449, 'logo_path': None, 'name': 'American Empirical Pictures', 'origin_country': 'US'}, {'id': 23359, 'logo_path': None, 'name': 'Peter Newman/Interal', 'origin_country': ''}]",81,1.0,0.0,0.0,6.0,90.0,8.144,5656.0,11.0,5.8,7.1,5656.0,11.0,11.0,5.8,7.1,18.0,1.0,17.0,84.0,0.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141,8053,The Three Burials of Melquiades Estrada,2005-11-17,23859.0,en,15000000,['US'],"[{'id': 6896, 'logo_path': '/2Q89KvzxTKB5BAv9RqFIPI1qb7E.png', 'name': 'EuropaCorp', 'origin_country': 'FR'}, {'id': 2322, 'logo_path': None, 'name': 'The Javelina Film Company', 'origin_country': ''}]",121,1.0,0.0,0.0,24.0,143.0,9.5,2176.0,3.0,6.5,6.5,273.0,8.0,8.0,7.15,7.6,8.0,1.0,10.0,51.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142,11354,The Upside of Anger,2005-03-11,211559.0,en,12000000,['US'],"[{'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}]",118,1.0,0.0,0.0,19.0,117.0,10.0,24173.0,13.0,5.3,6.5,24173.0,13.0,13.0,5.3,6.5,10.0,1.0,1.0,21.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
143,6963,The Weather Man,2005-10-20,4248465.0,en,20000000,['US'],"[{'id': 11930, 'logo_path': None, 'name': 'Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG', 'origin_country': ''}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 1423, 'logo_path': '/1rbAwGQzrNvXDICD6HWEn1YqfAV.png', 'name': 'Escape Artists', 'origin_country': 'US'}, {'id': 120667, 'logo_path': None, 'name': 'The Weather Man', 'origin_country': ''}]",101,1.0,0.0,0.0,22.0,213.0,10.0,1704.0,7.0,6.0,7.806,20647.0,1.0,1.0,6.3,6.3,56.0,1.0,35.0,216.0,0.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
144,6961,The Wedding Date,2005-02-04,11129580.0,en,15000000,['US'],"[{'id': 29018, 'logo_path': None, 'name': 'Visionview Productions', 'origin_country': 'GB'}, {'id': 12026, 'logo_path': '/l1Y8SRH3EaElU2niZQLT3I8tOFp.png', 'name': 'Gold Circle Films', 'origin_country': 'US'}, {'id': 2157, 'logo_path': None, 'name': '26 Films', 'origin_country': ''}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 830, 'logo_path': '/mYga54mrt5n4GUUcJxE6DmR2FKv.png', 'name': 'Senator International', 'origin_country': 'US'}]",88,1.0,0.0,0.0,10.0,87.0,10.0,51600.0,3.0,6.0,6.0,56718.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,21.0,0.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
145,18840,The White Countess,2005-10-30,46348.0,en,16000000,['US'],"[{'id': 3407, 'logo_path': '/iVMjKOFyRvm9PW45lW1wW6TSvnj.png', 'name': 'Shanghai Film Group', 'origin_country': 'CN'}, {'id': 2370, 'logo_path': None, 'name': 'Merchant Ivory Productions', 'origin_country': 'US'}, {'id': 2269, 'logo_path': None, 'name': 'China Film Co-Production Corp.', 'origin_country': 'CN'}, {'id': 1208, 'logo_path': None, 'name': 'Rising Star Productions', 'origin_country': 'US'}, {'id': 173583, 'logo_path': None, 'name': 'Global Cinema Group', 'origin_country': ''}, {'id': 58, 'logo_path': '/voYCwlBHJQANtjvm5MNIkCF1dDH.png', 'name': 'Sony Pictures Classics', 'origin_country': 'US'}, {'id': 827, 'logo_path': None, 'name': 'VIP Medienfonds 3', 'origin_country': 'DE'}, {'id': 23137, 'logo_path': None, 'name': 'Global Cinema', 'origin_country': ''}]",135,1.0,0.0,0.0,67.0,297.0,10.0,54441.0,55.0,5.6,7.6,83664.0,3.0,3.0,7.0,7.382,14.0,1.0,12.0,58.0,0.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
146,14631,The Work and the Glory II: American Zion,2005-10-21,518222.0,en,6500000,['US'],[],100,2.0,331.0,6.5,19.0,69.0,8.2,1053020.0,5.0,5.4,6.1,2770766.0,6.0,6.0,4.2,6.303,0.0,2.0,1.0,4.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
148,546,Transamerica,2005-02-14,46908.0,en,1000000,['US'],"[{'id': 2341, 'logo_path': None, 'name': 'Belladonna Productions', 'origin_country': 'US'}]",103,1.0,0.0,0.0,27.0,185.0,10.0,7426.0,3.0,5.1,5.1,7426.0,3.0,3.0,5.1,5.1,20.0,1.0,15.0,99.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
149,9335,Transporter 2,2005-08-03,16540720.0,en,32000000,['FR'],"[{'id': 6896, 'logo_path': '/2Q89KvzxTKB5BAv9RqFIPI1qb7E.png', 'name': 'EuropaCorp', 'origin_country': 'FR'}, {'id': 356, 'logo_path': '/9tW5wZEGotn1Ei5pErA88m47XiD.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 972, 'logo_path': None, 'name': 'Current Entertainment', 'origin_country': 'US'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 6586, 'logo_path': None, 'name': 'TPS Star', 'origin_country': 'FR'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]",87,2.0,1036.0,6.7,23.0,108.0,10.0,18865.0,2.0,7.2,7.5,61.0,92.0,184.0,6.4,8.307,13.0,4.0,11.0,109.0,0.0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
150,9910,Two for the Money,2005-10-07,8703240.0,en,35000000,['US'],"[{'id': 10210, 'logo_path': '/gHaNnHd4LjNAoAG5aJthVrdAjZo.png', 'name': 'Morgan Creek Entertainment', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]",122,1.0,0.0,0.0,45.0,207.0,10.0,40256.0,11.0,5.675,6.573,57113.0,3.0,3.0,5.3,5.4,11.0,1.0,1.0,27.0,0.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
151,19803,Underclassman,2005-09-02,2646000.0,en,0,['US'],"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 135174, 'logo_path': None, 'name': 'Underclassman Films Ltd.', 'origin_country': ''}, {'id': 870, 'logo_path': None, 'name': 'Tapestry Films', 'origin_country': 'US'}]",95,1.0,0.0,0.0,17.0,76.0,10.0,74062.0,3.0,5.812,9.0,44679.0,8.0,16.0,6.013999999999999,6.7,13.0,5.0,1.0,52.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
152,10027,Unleashed,2005-02-02,10600000.0,en,45000000,"['FR', 'GB']","[{'id': 6896, 'logo_path': '/2Q89KvzxTKB5BAv9RqFIPI1qb7E.png', 'name': 'EuropaCorp', 'origin_country': 'FR'}, {'id': 66737, 'logo_path': None, 'name': 'Danny the Dog Productions', 'origin_country': 'GB'}, {'id': 356, 'logo_path': '/9tW5wZEGotn1Ei5pErA88m47XiD.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 66739, 'logo_path': None, 'name': 'Qian Yian International', 'origin_country': 'CN'}, {'id': 972, 'logo_path': None, 'name': 'Current Entertainment', 'origin_country': 'US'}]",103,1.0,0.0,0.0,42.0,222.0,10.0,18865.0,1.0,7.5,7.5,59.0,72.0,72.0,6.4,8.307,8.0,1.0,2.0,53.0,0.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
153,14175,Valiant,2005-03-25,5914722.0,en,35000000,"['US', 'GB']","[{'id': 81139, 'logo_path': '/3pP50VnBQPVjstomuCnCvUGgsfP.png', 'name': 'Vanguard Animation', 'origin_country': 'US'}, {'id': 2650, 'logo_path': '/sDWe94w5fuyfgfRKc3N27CSJvsD.png', 'name': 'Ealing Studios', 'origin_country': 'GB'}, {'id': 2452, 'logo_path': '/6CLoZ59fLPG7UyxQtGTqRevjf58.png', 'name': 'UK Film Council', 'origin_country': 'GB'}, {'id': 3539, 'logo_path': '/fcIK6o3OYB5LZcy0ir6yPlZtwk4.png', 'name': 'Odyssey Entertainment', 'origin_country': 'GB'}]",76,1.0,0.0,0.0,49.0,248.0,10.0,80691.0,0.0,0.0,0.0,68758.0,9.5,19.0,5.4,6.5,10.0,4.0,10.0,30.0,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
154,7553,Waiting...,2005-10-07,6021106.0,en,3000000,['US'],"[{'id': 1305, 'logo_path': None, 'name': 'LIFT Productions', 'origin_country': 'US'}, {'id': 2273, 'logo_path': None, 'name': 'Eden Rock Media', 'origin_country': 'US'}, {'id': 35, 'logo_path': '/wxrHa3nZ1K4zo65p56991INkGo6.png', 'name': 'Lions Gate Films', 'origin_country': 'US'}]",94,1.0,0.0,0.0,20.0,124.0,10.0,52941.0,0.0,0.0,0.0,52941.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,14.0,0.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
155,69,Walk the Line,2005-09-13,22347341.0,en,28000000,['US'],"[{'id': 6402, 'logo_path': None, 'name': 'Mars Media Beteiligungs', 'origin_country': 'DE'}, {'id': 84, 'logo_path': None, 'name': 'Tree Line Films', 'origin_country': 'US'}, {'id': 86, 'logo_path': None, 'name': 'Catfish Productions', 'origin_country': 'US'}, {'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}]",136,1.0,0.0,0.0,22.0,107.0,9.0,366.0,12.0,6.7465,7.566,84678.0,11.0,31.0,6.0,9.5,12.0,3.0,11.0,66.0,0.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
156,533,Wallace & Gromit: The Curse of the Were-Rabbit,2005-09-15,16025987.0,en,30000000,"['US', 'GB']","[{'id': 297, 'logo_path': '/58TnhYZqbMYgkHM6lg7dJoYJ4RH.png', 'name': 'Aardman', 'origin_country': 'GB'}, {'id': 521, 'logo_path': '/3BPX5VGBov8SDqTV7wC1L1xShAS.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}]",85,1.0,0.0,0.0,27.0,170.0,10.0,7313.0,5.0,6.8,7.789,64152.0,5.0,114.0,6.8,8.0,16.0,6.0,38.0,243.0,0.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
157,74,War of the Worlds,2005-06-28,64878725.0,en,132000000,['US'],"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}, {'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}, {'id': 44, 'logo_path': '/6Hs6K20Hz1W9W1Tiam5QN2Kpx8V.png', 'name': 'Cruise/Wagner Productions', 'origin_country': 'US'}]",117,1.0,0.0,0.0,28.0,137.0,10.0,488.0,122.0,6.6,8.565,507.0,27.0,78.0,6.2,10.0,35.0,3.0,41.0,270.0,1.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
158,9522,Wedding Crashers,2005-07-13,32200000.0,en,40000000,['US'],"[{'id': 1565, 'logo_path': None, 'name': 'Avery Pix', 'origin_country': 'US'}, {'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 870, 'logo_path': None, 'name': 'Tapestry Films', 'origin_country': 'US'}]",119,1.0,0.0,0.0,29.0,170.0,10.0,42994.0,4.0,5.815,6.168,57820.0,2.0,4.0,10.0,10.0,28.0,2.0,21.0,142.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
159,11804,White Noise,2005-01-07,24113565.0,en,10000000,"['CA', 'US', 'GB']","[{'id': 55258, 'logo_path': None, 'name': 'White Noise UK Ltd.', 'origin_country': ''}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 1063, 'logo_path': '/fpVBhNnopOZwGuF0gg99oBHp1ht.png', 'name': 'Brightlight Pictures', 'origin_country': 'CA'}, {'id': 1205, 'logo_path': '/wQX3t4qtxm7gBQE3RHuoLghgb73.png', 'name': 'Endgame Entertainment', 'origin_country': 'US'}, {'id': 12026, 'logo_path': '/l1Y8SRH3EaElU2niZQLT3I8tOFp.png', 'name': 'Gold Circle Films', 'origin_country': 'US'}, {'id': 808, 'logo_path': '/4L1apH72jCx6Z5qyH7UOJUDlRoF.png', 'name': 'The Movie Network', 'origin_country': 'CA'}, {'id': 11550, 'logo_path': '/3oQFsgYn68gvDAkELfiX4tn65Ui.png', 'name': 'Corus Entertainment', 'origin_country': 'CA'}, {'id': 11569, 'logo_path': None, 'name': 'Chum Television', 'origin_country': 'CA'}, {'id': 830, 'logo_path': '/mYga54mrt5n4GUUcJxE6DmR2FKv.png', 'name': 'Senator International', 'origin_country': 'US'}]",101,1.0,0.0,0.0,29.0,157.0,9.0,61357.0,10.0,6.1,7.4,58547.0,3.0,3.0,4.7,6.0,21.0,1.0,22.0,131.0,0.0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
160,9885,Wolf Creek,2005-09-16,2805754.0,en,1000000,"['AU', 'US']","[{'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}, {'id': 1380, 'logo_path': '/y4JH9ncZJAFJGYWK84k1dmXnsw0.png', 'name': 'Australian Film Finance Corporation', 'origin_country': 'AU'}, {'id': 2806, 'logo_path': '/vxOhCbpsRBh10m6LZ3HyImTYpPY.png', 'name': 'South Australian Film Corporation', 'origin_country': 'AU'}, {'id': 6016, 'logo_path': None, 'name': '403 Productions', 'origin_country': ''}, {'id': 6017, 'logo_path': None, 'name': 'True Crime Channel', 'origin_country': ''}, {'id': 7337, 'logo_path': None, 'name': 'Mushroom Pictures', 'origin_country': 'AU'}]",104,1.0,0.0,0.0,8.0,44.0,8.0,59998.0,3.0,0.0,0.0,1185064.0,4.5,9.0,5.0,6.3,5.0,2.0,10.0,36.0,0.0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
161,11679,xXx: State of the Union,2005-04-27,12712272.0,en,60000000,['US'],"[{'id': 497, 'logo_path': '/wmxHM7w6JxbPwaopC6Sl4QSG2uH.png', 'name': 'Revolution Studios', 'origin_country': 'US'}, {'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]",101,2.0,992.0,5.9,37.0,257.0,10.0,7256.0,13.0,6.338,7.4,53345.0,7.0,7.0,5.1,6.126,31.0,2.0,25.0,263.0,0.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
162,13499,"Yours, Mine & Ours",2005-11-23,17461108.0,en,45000000,['US'],"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 2348, 'logo_path': '/oydqrfwRAm6qqdYbxuMmmPsVi87.png', 'name': 'Nickelodeon Movies', 'origin_country': 'US'}, {'id': 3929, 'logo_path': None, 'name': 'Robert Simonds Productions', 'origin_country': 'US'}]",90,1.0,0.0,0.0,5.0,90.0,7.4,1215.0,24.0,5.9095,7.466,86315.0,1.0,2.0,5.638,5.638,2.0,2.0,1.0,16.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
163,6795,Zathura: A Space Adventure,2005-11-06,13427872.0,en,65000000,['US'],"[{'id': 2550, 'logo_path': None, 'name': 'Teitler Film', 'origin_country': 'US'}, {'id': 11370, 'logo_path': None, 'name': 'Michael De Luca Productions', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 350, 'logo_path': '/jrlmyFt4rzIfcFQx0PN2ydrErwI.png', 'name': 'Radar Pictures', 'origin_country': 'US'}]",101,1.0,0.0,0.0,8.0,79.0,10.0,15277.0,8.0,6.3255,7.267,42356.0,4.0,34.0,6.6,7.952,29.0,3.0,21.0,182.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
164,2207,16 Blocks,2006-03-01,11855260.0,en,55000000,['US'],"[{'id': 1088, 'logo_path': '/9WOE5AQUXbOtLU6GTwfjS8OMF0v.png', 'name': 'Alcon Entertainment', 'origin_country': 'US'}, {'id': 890, 'logo_path': None, 'name': 'Cheyenne Enterprises', 'origin_country': 'US'}, {'id': 10885, 'logo_path': None, 'name': 'Equity Pictures Medienfonds GmbH & Co. KG III', 'origin_country': ''}, {'id': 10886, 'logo_path': None, 'name': '16 Block Productions', 'origin_country': ''}, {'id': 431, 'logo_path': '/6dcR1MbRqYgt3jUVYxkHe68GFnZ.png', 'name': ""The Donners' Company"", 'origin_country': 'US'}, {'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}, {'id': 925, 'logo_path': '/dIb9hjXNOkgxu4kBWdIdK8nM4w.png', 'name': 'Nu Image', 'origin_country': 'US'}, {'id': 1420, 'logo_path': None, 'name': 'ContentFilm', 'origin_country': 'GB'}, {'id': 10405, 'logo_path': None, 'name': 'EFO Films', 'origin_country': 'US'}]",105,1.0,0.0,0.0,24.0,161.0,10.0,7187.0,57.0,6.4,8.7,22814.0,18.0,18.0,5.9,10.0,47.0,2.0,22.0,179.0,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
165,9726,A Good Year,2006-09-09,3721526.0,en,35000000,"['US', 'GB']","[{'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 1645, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'GB'}, {'id': 133789, 'logo_path': None, 'name': 'Ingenious Film Partners', 'origin_country': 'GB'}]",117,1.0,0.0,0.0,32.0,162.0,8.7,578.0,51.0,6.463,8.217,58790.0,3.5,7.0,4.7,7.0,10.0,2.0,24.0,65.0,1.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
166,9526,A Prairie Home Companion,2006-06-01,4566293.0,en,10000000,['US'],"[{'id': 11487, 'logo_path': None, 'name': 'Sandcastle 5', 'origin_country': 'US'}, {'id': 11488, 'logo_path': None, 'name': 'Prairie Home Productions', 'origin_country': 'US'}, {'id': 2150, 'logo_path': None, 'name': 'GreeneStreet Films', 'origin_country': 'US'}, {'id': 37163, 'logo_path': None, 'name': 'Sandcastle 5 Productions', 'origin_country': ''}, {'id': 1246, 'logo_path': '/s0doRYEVWp3a4Y4Cg7R4fE9cwov.png', 'name': 'River Road Entertainment', 'origin_country': 'US'}]",105,1.0,0.0,0.0,49.0,186.0,10.0,9789.0,112.0,5.9,9.0,57824.0,2.0,2.0,6.0,6.0,14.0,3.0,6.0,42.0,0.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,3509,A Scanner Darkly,2006-07-07,391672.0,en,8700000,['US'],"[{'id': 11509, 'logo_path': '/k0jYhHnt0DultQDNH2wH1XHt9PO.png', 'name': 'Warner Independent Pictures', 'origin_country': 'US'}, {'id': 380, 'logo_path': None, 'name': 'Thousand Words', 'origin_country': 'US'}, {'id': 11510, 'logo_path': '/gg3gP2wHNNfOfLKdXGjYC9qJ9ok.png', 'name': 'Detour Filmproduction', 'origin_country': 'US'}, {'id': 129, 'logo_path': '/nmnWiA0Xf0uve4Hw3HKWdVE5tH1.png', 'name': 'Section Eight', 'origin_country': 'US'}, {'id': 787, 'logo_path': '/cCefBs1t7jxtiz3eCxBp9yxrxGx.png', 'name': '3 Arts Entertainment', 'origin_country': 'US'}]",100,1.0,0.0,0.0,50.0,236.0,10.0,564.0,35.0,6.9,8.2,584.0,23.0,46.0,6.7,8.2,21.0,2.0,17.0,84.0,1.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
168,9788,Accepted,2006-08-18,10023835.0,en,23000000,['US'],"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 159, 'logo_path': '/rYsaKUrfDoOa2UG846axs4r81Dx.png', 'name': 'Shady Acres Entertainment', 'origin_country': 'US'}]",93,1.0,0.0,0.0,3.0,22.0,7.063,3227.0,6.0,7.0295000000000005,7.123,59266.0,1.0,8.0,5.2875,6.186,6.0,4.0,10.0,50.0,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
